name,age,weight,height,team_name,team_url,rider_url
Nicolas  Prodhomme,,63.0,1.74,Decathlon AG2R La Mondiale Team (WT),team/decathlon-ag2r-la-mondiale-2025,rider/nicolas-prodhomme
