name,age,weight,height,team_name,team_url,rider_url
Enrico  Zanoncello,,64.0,1.7,VF Group - Bardiani CSF - Faizanè (PRT),team/vf-group-bardiani-csf-faizane-2025,rider/enrico-zanoncello
